"REPORT_DATE","SERVICE_ID","ORDER_TYPE","ORDER_TYPE_L2"
2023-02-17,"4597090599",sign up,transfer
2023-02-17,"4597570325",sign up,new
2023-02-17,"4597781394",sign up,new
2023-02-17,"4598522684",sign up,new
2023-02-18,"4599984864",sign up,new
2023-02-19,"4602153179",sign up,new
2023-02-19,"4602887539",sign up,new
2023-02-21,"4606822061",sign up,transfer
2023-02-21,"4607123175",sign up,new
2023-02-22,"4306197495",sign up,new
2023-02-22,"4365690057",sign up,new
2023-02-22,"4607812271",sign up,new
2023-02-24,"4611856664",sign up,new
2023-02-24,"4612268956",sign up,transfer
2023-02-24,"4612860459",sign up,new
2023-02-25,"4587143308",sign up,transfer
2023-02-25,"4615461982",sign up,new
2023-02-27,"4579792004",sign up,new
2023-02-27,"4615461982",sign up,new
2023-02-27,"4619120748",sign up,new
2023-02-28,"4620363194",sign up,transfer
2023-02-28,"4621043779",sign up,new
2023-02-28,"4621369981",sign up,new
2023-02-28,"4621679727",sign up,transfer
2023-02-28,"4623115555",sign up,new
2023-02-28,"4623316590",sign up,new
2023-02-28,"4624569687",sign up,new
2023-02-28,"4626005078",sign up,new
2023-02-23,"4609811600",sign up,new
2023-02-23,"4610256134",sign up,new
2023-02-20,"4592939346",sign up,new
2023-02-20,"4596716047",sign up,new
2023-02-20,"4605042114",sign up,transfer
2023-01-01,"4508756825",sign up,new
2023-01-01,"4509255499",sign up,new
2023-01-02,"4438775730",sign up,new
2023-01-02,"4512126998",sign up,new
2023-01-03,"4512611302",sign up,new
2023-01-03,"4512953758",sign up,transfer
2023-01-04,"4515133108",sign up,transfer
2023-01-04,"4515219540",sign up,new
2023-01-04,"4515318883",sign up,new
2023-01-05,"4517421317",sign up,new
2023-01-06,"4519060347",sign up,transfer
2023-01-06,"4519475408",sign up,new
2023-01-07,"4520217076",sign up,transfer
2023-01-07,"4521146544",sign up,transfer
2023-01-07,"4521658459",sign up,transfer
2023-01-08,"4522421374",sign up,new
2023-01-08,"4523334274",sign up,new
2023-01-09,"4524577076",sign up,new
2023-01-10,"4525850943",sign up,new
2023-01-10,"4526610380",sign up,new
2023-01-10,"4526703366",sign up,transfer
2023-01-11,"4438969165",sign up,new
2023-01-11,"4527432997",sign up,new
2023-01-11,"4528194801",sign up,new
2023-01-11,"4528386412",sign up,new
2023-01-11,"4528698154",sign up,new
2023-01-12,"4528386412",sign up,new
2023-01-12,"4529908449",sign up,new
2023-01-12,"4530425221",sign up,transfer
2023-01-15,"4535082384",sign up,new
2023-01-16,"4526703366",sign up,transfer
2023-01-17,"4536521571",terminate,terminate
2023-01-17,"4539494482",sign up,new
2023-01-17,"4540229851",sign up,new
2023-01-18,"4541327778",sign up,new
2023-01-18,"4542065687",sign up,new
2023-01-18,"4542540568",sign up,new
2023-01-19,"4544023959",sign up,transfer
2023-01-20,"4357414446",sign up,new
2023-01-20,"4544537551",sign up,new
2023-01-20,"4545587467",sign up,new
2023-01-21,"4544537551",sign up,new
2023-01-21,"4546761542",sign up,new
2023-01-21,"4547246946",sign up,transfer
2023-01-22,"4548976770",sign up,transfer
2023-01-22,"4549622104",sign up,new
2023-01-22,"4549752560",sign up,transfer
2023-01-23,"4550566572",sign up,new
2023-01-23,"4551516280",sign up,new
2023-01-23,"4551708641",sign up,new
2023-01-24,"4553201924",sign up,new
2023-01-24,"4553710508",sign up,new
2023-01-25,"4554640269",sign up,new
2023-01-25,"4554776244",sign up,new
2023-01-25,"4555607309",sign up,transfer
2023-01-26,"4556115332",sign up,new
2023-01-26,"4556159744",sign up,new
2023-01-26,"4556690403",sign up,new
2023-01-26,"4556730579",sign up,new
2023-01-27,"4558839392",sign up,new
2023-01-28,"4560021340",sign up,new
2023-01-29,"4562749198",sign up,new
2023-02-03,"4571004551",sign up,new
2023-01-31,"4257505448",sign up,transfer
2023-02-04,"4573649792",sign up,new
2023-02-04,"4573747900",sign up,new
2023-02-05,"4574884920",sign up,new
2023-02-05,"4575753155",sign up,new
2023-02-06,"4576542731",sign up,transfer
2023-02-06,"4576613039",sign up,new
2023-02-07,"4578805424",sign up,new
2023-02-07,"4579284055",sign up,transfer
2023-02-07,"4579746996",sign up,new
2023-02-08,"4361465387",sign up,new
2023-02-09,"4445250702",sign up,new
2023-02-10,"4584232553",sign up,new
2023-02-10,"4584454797",sign up,new
2023-02-10,"4585176739",sign up,transfer
2023-02-11,"4584454797",sign up,new
2023-02-11,"4586329029",sign up,new
2023-02-11,"4586948890",sign up,new
2023-02-12,"4587214379",sign up,new
2023-02-12,"4589135584",sign up,new
2023-02-13,"4589721654",sign up,transfer
2023-02-13,"4590000364",sign up,transfer
2023-02-13,"4590729343",sign up,transfer
2023-02-14,"4589135584",sign up,new
2023-02-14,"4591788915",sign up,new
2023-02-14,"4591790756",sign up,transfer
2023-02-14,"4591818020",sign up,transfer
2023-02-14,"4592091894",sign up,new
2023-02-14,"4592499366",sign up,transfer
2023-02-14,"4592655898",sign up,new
2023-02-15,"4594263828",sign up,transfer
2023-02-15,"4594357174",sign up,new
2023-02-15,"4594581926",sign up,new
2023-02-16,"4595285259",sign up,new
2023-02-16,"4596262669",sign up,new
2023-02-17,"4597495978",sign up,new
2023-02-17,"4597821271",sign up,new
2023-02-17,"4597908714",sign up,transfer
2023-02-17,"4598079862",sign up,new
2023-02-17,"4598461664",sign up,new
2023-02-18,"4599620562",sign up,transfer
2023-02-18,"4600042334",sign up,new
2023-02-18,"4600148795",sign up,transfer
2023-02-18,"4600742536",sign up,new
2023-02-19,"4601797805",sign up,new
2023-02-19,"4602300484",sign up,new
2023-02-19,"4602792721",sign up,new
2023-02-19,"4603150338",sign up,new
2023-02-21,"4605360905",sign up,new
2023-02-21,"4605661744",sign up,new
2023-02-25,"4613799264",sign up,new
2023-02-26,"4616179721",sign up,new
2023-02-26,"4616322016",sign up,new
2023-02-26,"4617245940",sign up,new
2023-02-27,"4386252688",sign up,new
2023-02-27,"4617989803",sign up,new
2023-02-27,"4617989836",sign up,new
2023-02-28,"4620414526",sign up,transfer
2023-02-28,"4621232882",sign up,new
2023-02-28,"4621334521",sign up,new
2023-02-28,"4623030099",sign up,transfer
2023-02-28,"4623208743",sign up,transfer
2023-02-28,"4624935569",sign up,new
2023-02-28,"4625439751",sign up,new
2023-02-28,"4625934024",sign up,new
2023-02-23,"4482983850",terminate,terminate
2023-02-23,"4610065760",sign up,transfer
2023-02-23,"4610923458",sign up,new
2023-01-01,"4509881164",sign up,new
2023-01-01,"4510130713",sign up,new
2023-01-01,"4510336006",sign up,new
2023-01-02,"4510834603",sign up,new
2023-01-02,"4511469068",sign up,new
2023-01-03,"4512464747",sign up,transfer
2023-01-03,"4512818458",sign up,new
2023-01-03,"4513138654",sign up,new
2023-01-03,"4513585353",sign up,new
2023-01-03,"4513874392",sign up,new
2023-01-04,"4515204928",sign up,new
2023-01-05,"4508265015",sign up,new
2023-01-05,"4516299837",sign up,new
2023-01-05,"4516717384",sign up,new
2023-01-05,"4517337761",sign up,new
2023-01-05,"4517613699",sign up,transfer
2023-01-05,"4517647916",sign up,new
2023-01-06,"4518007107",sign up,new
2023-01-06,"4518655667",sign up,new
2023-01-06,"4519420442",sign up,new
2023-01-07,"4520463186",sign up,transfer
2023-01-07,"4521261343",sign up,new
2023-01-07,"4521552965",sign up,new
2023-01-08,"4334115628",terminate,terminate
2023-01-09,"4374776677",sign up,new
2023-01-09,"4524304298",sign up,new
2023-01-09,"4524667994",sign up,transfer
2023-01-09,"4524867503",sign up,new
2023-01-09,"4525102377",sign up,new
2023-01-10,"4526320330",sign up,transfer
2023-01-10,"4527094045",sign up,transfer
2023-01-11,"4525102377",sign up,new
2023-01-11,"4528345375",sign up,new
2023-01-11,"4528579323",sign up,new
2023-01-13,"4531837221",sign up,new
2023-01-13,"4532154877",sign up,new
2023-01-14,"4533805929",sign up,new
2023-01-15,"4536715817",sign up,new
2023-01-15,"4536817553",sign up,new
2023-01-16,"4537982996",sign up,new
2023-01-17,"4539959811",sign up,new
2023-01-17,"4540348568",sign up,new
2023-01-18,"4541382464",sign up,new
2023-01-18,"4541476558",sign up,new
2023-01-18,"4542130675",sign up,transfer
2023-01-19,"4543881518",sign up,new
2023-01-19,"4544035392",sign up,transfer
2023-01-20,"4544597842",sign up,transfer
2023-01-20,"4544712509",sign up,transfer
2023-01-21,"4546703135",sign up,transfer
2023-01-21,"4547713964",sign up,new
2023-01-22,"4548299590",sign up,transfer
2023-01-23,"4550338246",sign up,transfer
2023-01-23,"4551247020",sign up,new
2023-01-23,"4551573224",sign up,new
2023-01-24,"4395377399",sign up,new
2023-01-24,"4552675268",sign up,transfer
2023-01-25,"4554634708",sign up,new
2023-01-25,"4554731672",sign up,new
2023-01-25,"4554987246",sign up,new
2023-01-25,"4555273540",sign up,new
2023-01-26,"4556551058",sign up,transfer
2023-01-26,"4557018678",sign up,new
2023-01-27,"4558782232",sign up,new
2023-01-27,"4558909655",sign up,new
2023-01-28,"4560763239",sign up,new
2023-01-28,"4560796486",sign up,transfer
2023-01-29,"4561827489",sign up,new
2023-01-29,"4562517829",sign up,new
2023-01-30,"4563745512",sign up,new
2023-02-01,"4568137753",sign up,new
2023-02-01,"4568153957",sign up,new
2023-02-02,"4570271787",sign up,transfer
2023-02-03,"4571405667",sign up,new
2023-02-03,"4571505133",sign up,new
2023-02-03,"4572143474",sign up,new
2023-01-31,"4565785098",sign up,new
2023-01-31,"4566550032",sign up,new
2023-01-31,"4566622012",sign up,new
2023-02-04,"4572240549",sign up,new
2023-02-04,"4573278652",sign up,transfer
2023-02-04,"4573762268",sign up,new
2023-02-04,"4573806212",sign up,new
2023-02-04,"4574090574",sign up,new
2023-02-05,"4575308798",sign up,transfer
2023-02-06,"4485518070",sign up,new
2023-02-06,"4577271829",sign up,new
2023-02-07,"4259954773",sign up,new
2023-02-07,"4578747944",sign up,new
2023-02-07,"4579408465",sign up,new
2023-02-08,"4580283492",sign up,new
2023-02-08,"4580962118",sign up,transfer
2023-02-08,"4580993136",sign up,new
2023-02-08,"4581445589",sign up,new
2023-02-09,"4581476754",sign up,new
2023-02-09,"4581555611",sign up,transfer
2023-02-09,"4582170299",sign up,transfer
2023-02-09,"4582535839",sign up,new
2023-02-09,"4582669751",sign up,new
2023-02-09,"4582931567",sign up,new
2023-02-09,"4583234029",sign up,new
2023-02-10,"4583468004",sign up,new
2023-02-10,"4584406640",sign up,new
2023-02-11,"4586587199",sign up,new
2023-02-11,"4586819915",sign up,new
2023-02-11,"4586901374",sign up,new
2023-02-12,"4253411395",sign up,new
2023-02-12,"4584406640",sign up,new
2023-02-12,"4588735207",sign up,new
2023-02-13,"4590387056",sign up,new
2023-02-13,"4590736915",sign up,transfer
2023-02-13,"4590753212",sign up,transfer
2023-02-13,"4590957165",sign up,transfer
2023-02-13,"4590973253",sign up,transfer
2023-02-14,"4591178324",sign up,transfer
2023-02-14,"4592240026",sign up,transfer
2023-02-14,"4592642471",sign up,new
2023-02-14,"4592763976",sign up,new
2023-02-14,"4593036831",sign up,transfer
2023-02-15,"4594417824",sign up,new
2023-02-16,"4595262069",sign up,new
2023-02-16,"4595408364",sign up,transfer
2023-02-16,"4595826154",sign up,new
2023-02-16,"4596324927",sign up,new
2023-02-16,"4596924042",sign up,new
2023-02-17,"4597114847",sign up,transfer
2023-02-17,"4597147989",sign up,new
2023-02-17,"4597388308",sign up,new
2023-02-17,"4598623724",sign up,transfer
2023-02-17,"4598866466",sign up,new
2023-02-18,"4599457344",sign up,new
2023-02-18,"4599968816",sign up,new
2023-02-19,"4601542049",sign up,new
2023-02-19,"4602062346",sign up,new
2023-02-19,"4602261109",sign up,transfer
2023-02-22,"4481712124",sign up,new
2023-02-22,"4608319811",sign up,new
2023-02-24,"4611887196",sign up,new
2023-02-24,"4612583684",sign up,new
2023-02-24,"4612882039",sign up,new
2023-02-25,"4604909775",terminate,terminate
2023-02-25,"4615414966",sign up,transfer
2023-02-26,"4616436821",sign up,transfer
2023-02-26,"4616596157",sign up,new
2023-02-26,"4617153028",sign up,new
2023-02-27,"4618799536",sign up,new
2023-02-27,"4619479141",sign up,new
2023-02-27,"4619718678",sign up,new
2023-02-28,"4620200958",sign up,new
2023-02-28,"4621149091",sign up,new
2023-02-28,"4623683081",sign up,new
2023-02-23,"4609629130",sign up,new
2023-02-23,"4609629267",sign up,new
2023-02-23,"4610539935",sign up,new
2023-02-20,"4604909775",sign up,transfer
2023-02-20,"4605131142",sign up,new
2023-01-01,"4509166367",sign up,new
2023-01-02,"4511657169",sign up,new
2023-01-03,"4512817119",sign up,new
2023-01-03,"4512832152",sign up,new
2023-01-03,"4513139675",sign up,new
2023-01-03,"4513618910",sign up,new
2023-01-03,"4513903606",sign up,new
2023-01-03,"4514189905",sign up,new
2023-01-04,"4514661881",sign up,new
2023-01-04,"4515221083",sign up,new
2023-01-04,"4515369650",sign up,transfer
2023-01-04,"4515886497",sign up,transfer
2023-01-05,"4513903606",sign up,new
2023-01-05,"4516335027",sign up,new
2023-01-05,"4516912849",sign up,transfer
2023-01-05,"4517046594",sign up,new
2023-01-05,"4517409418",sign up,new
2023-01-05,"4517677448",sign up,new
2023-01-06,"4517918782",sign up,transfer
2023-01-06,"4518180489",sign up,new
2023-01-06,"4518689647",sign up,new
2023-01-06,"4518699559",sign up,new
2023-01-06,"4518787231",sign up,transfer
2023-01-07,"4518180489",sign up,new
2023-01-07,"4520540398",sign up,new
2023-01-07,"4521182422",sign up,transfer
2023-01-08,"4522013563",sign up,new
2023-01-08,"4522541374",sign up,transfer
2023-01-08,"4523443666",sign up,new
2023-01-08,"4523456817",sign up,new
2023-01-09,"4524482174",sign up,new
2023-01-10,"4526327105",sign up,new
2023-01-11,"4528009420",sign up,new
2023-01-12,"4307205370",terminate,terminate
2023-01-12,"4529522678",sign up,new
2023-01-12,"4530932419",sign up,transfer
2023-01-13,"4531658814",sign up,new
2023-01-14,"4534040865",sign up,new
2023-01-14,"4534785903",sign up,new
2023-01-14,"4534837378",sign up,transfer
2023-01-15,"4535734330",sign up,new
2023-01-16,"4534785903",sign up,new
2023-01-16,"4537856513",sign up,new
2023-01-16,"4538621790",sign up,new
2023-01-17,"4539244427",sign up,new
2023-01-18,"4448953911",terminate,terminate
2023-01-18,"4538621790",sign up,new
2023-01-18,"4541908225",sign up,new
2023-01-18,"4542456933",sign up,new
2023-01-19,"4448953911",terminate,terminate
2023-01-19,"4542694570",sign up,new
2023-01-20,"4544673624",sign up,transfer
2023-01-22,"4548857164",sign up,transfer
2023-01-23,"4550373650",sign up,new
2023-01-23,"4550501217",sign up,new
2023-01-24,"4553907962",sign up,new
2023-01-25,"4554285774",sign up,new
2023-01-27,"4558294103",sign up,new
2023-01-28,"4559998372",sign up,new
2023-01-29,"4561639847",sign up,new
2023-01-30,"4558294103",sign up,new
2023-01-30,"4564023462",sign up,new
2023-01-30,"4564559498",sign up,new
2023-02-01,"4566870756",sign up,new
2023-02-02,"4569949825",sign up,new
2023-01-31,"4565965365",sign up,transfer
2023-01-31,"4565985253",sign up,new
2023-01-31,"4566348531",sign up,transfer
2023-02-04,"4573390062",sign up,new
2023-02-04,"4573884902",sign up,new
2023-02-05,"4574498767",sign up,new
2023-02-05,"4575638583",sign up,new
2023-02-06,"4577371144",sign up,new
2023-02-07,"4578589001",sign up,transfer
2023-02-10,"4584553194",sign up,new
2023-02-11,"4253117919",sign up,new
2023-02-11,"4436030562",terminate,terminate
2023-02-13,"4590729114",sign up,transfer
2023-02-13,"4590743273",sign up,transfer
2023-02-13,"4590854888",sign up,transfer
2023-02-13,"4590967622",sign up,transfer
2023-02-13,"4590970584",sign up,transfer
2023-02-13,"4591070607",sign up,new
2023-02-13,"4591113473",sign up,transfer
2023-02-14,"4591195354",sign up,transfer
2023-02-14,"4591239994",sign up,transfer
2023-02-14,"4591242512",sign up,transfer
2023-02-14,"4592108052",sign up,transfer
2023-02-14,"4592228769",sign up,new
2023-02-14,"4592449167",sign up,new
2023-02-15,"4594330618",sign up,new
2023-02-16,"4488845281",sign up,new
2023-02-16,"4595663244",sign up,transfer
2023-02-16,"4596745364",sign up,new
2023-02-17,"4597720899",sign up,transfer
2023-02-17,"4598115349",sign up,new
2023-02-17,"4598808019",sign up,new
2023-02-18,"4596745364",sign up,new
2023-02-18,"4599609079",sign up,new
2023-02-18,"4600099252",sign up,transfer
2023-02-19,"4601232226",sign up,transfer
2023-02-19,"4601517614",sign up,new
2023-02-19,"4601664418",sign up,new
2023-02-19,"4601845079",sign up,new
2023-02-19,"4602579566",sign up,new
2023-02-19,"4602633109",sign up,new
2023-02-19,"4603195638",sign up,new
2023-02-21,"4605983273",sign up,new
2023-02-21,"4606680775",sign up,new
2023-02-22,"4609004019",sign up,new
2023-02-24,"4613028019",sign up,new
2023-02-25,"4613776391",sign up,transfer
2023-02-25,"4615013535",sign up,transfer
2023-02-25,"4615029833",sign up,new
2023-02-26,"4616714357",sign up,new
2023-02-26,"4617442059",sign up,new
2023-02-28,"4620310679",sign up,transfer
2023-02-28,"4621189417",sign up,new
2023-02-28,"4621308409",sign up,transfer
2023-02-28,"4621918791",sign up,transfer
2023-02-28,"4623703241",sign up,new
2023-02-28,"4623770396",sign up,new
2023-02-28,"4624069346",sign up,transfer
2023-02-28,"4624510636",sign up,transfer
2023-02-23,"4610365006",sign up,new
2023-02-20,"4254038904",terminate,terminate
2023-02-20,"4605008174",sign up,transfer
2023-02-20,"4605034199",sign up,new
2023-01-01,"4508520643",sign up,new
2023-01-01,"4509571717",sign up,new
2023-01-01,"4510166910",sign up,new
2023-01-01,"4510215937",sign up,new
2023-01-02,"4511398338",sign up,new
2023-01-02,"4511743292",sign up,new
2023-01-02,"4512324754",sign up,new
2023-01-03,"4513031302",sign up,new
2023-01-04,"4514911069",sign up,new
2023-01-07,"4520058359",sign up,new
2023-01-07,"4521147378",sign up,new
