"REPORT_DATE","SERVICE_ID","SERVICE_NAME","SERVICE"
2023-01-18,"4486314691",plan 5,mobile
2023-01-18,"4486318957",plan 4,mobile
2023-01-19,"4253580610",plan 2,mobile
2023-01-19,"4311433628",plan 4,mobile
2023-01-19,"4396013587",plan 2,mobile
2023-01-19,"4396090889",plan 4,mobile
2023-01-19,"4442571632",plan 4,mobile
2023-01-19,"4443101896",plan 4,mobile
2023-01-19,"4543001556",plan 4,mobile
2023-01-20,"4295185968",plan 2,mobile
2023-01-20,"4359241822",plan 4,mobile
2023-01-20,"4445211899",plan 6,mobile
2023-01-20,"4545837657",plan 4,mobile
2023-01-21,"4491006471",plan 4,mobile
2023-01-21,"4547780873",plan 4,mobile
2023-01-22,"4257609528",plan 4,mobile
2023-01-22,"4361279385",plan 4,mobile
2023-01-22,"4361361687",plan 4,mobile
2023-01-22,"4492759012",plan 4,mobile
2023-01-22,"4548697192",plan 4,mobile
2023-01-22,"4548965772",plan 5,mobile
2023-01-22,"4549489590",plan 4,mobile
2023-01-24,"4402260689",plan 4,mobile
2023-01-24,"4496264347",plan 4,mobile
2023-01-25,"4364400064",plan 4,mobile
2023-01-25,"4554505817",plan 4,mobile
2023-01-25,"4554515265",plan 4,mobile
2023-01-25,"4554867187",plan 6,mobile
2023-01-27,"4365554011",plan 4,mobile
2023-01-28,"4456646342",plan 4,mobile
2023-01-29,"4317671527",plan 4,mobile
2023-01-29,"4458726128",plan 4,mobile
2023-01-29,"4504088023",plan 4,mobile
2023-01-30,"4564837516",plan 4,mobile
2023-02-01,"4461091647",plan 4,mobile
2023-02-01,"4509803521",plan 4,mobile
2023-02-01,"4510432004",plan 4,mobile
2023-02-01,"4567602121",plan 6,mobile
2023-02-01,"4567948311",plan 4,mobile
2023-02-02,"4264193486",plan 4,mobile
2023-02-02,"4269916075",plan 2,mobile
2023-02-02,"4416184266",plan 2,mobile
2023-02-03,"4374901829",plan 4,mobile
2023-01-31,"4566768929",plan 4,mobile
2023-02-04,"4256094348",plan 4,mobile
2023-02-04,"4343202157",plan 4,mobile
2023-02-05,"4250246599",plan 6,mobile
2023-02-05,"4279649266",plan 4,mobile
2023-02-05,"4320937839",plan 4,mobile
2023-02-05,"4516332860",plan 4,mobile
2023-02-05,"4517175277",plan 4,mobile
2023-02-06,"4303869719",plan 4,mobile
2023-02-06,"4376554332",plan 4,mobile
2023-02-06,"4377416233",plan 2,mobile
2023-02-06,"4468004250",plan 4,mobile
2023-02-06,"4577160449",plan 4,mobile
2023-02-06,"4577505177",plan 4,mobile
2023-02-09,"4323934375",plan 4,mobile
2023-02-09,"4524385480",plan 4,mobile
2023-02-09,"4524473728",plan 4,mobile
2023-02-10,"4383008227",plan 4,mobile
2023-02-10,"4383261643",plan 4,mobile
2023-02-10,"4474860819",plan 4,mobile
2023-02-11,"4325657314",plan 2,mobile
2023-02-12,"4252018847",plan 4,mobile
2023-02-12,"4255351068",plan 4,mobile
2023-02-12,"4257596204",plan 4,mobile
2023-02-12,"4386382717",plan 4,mobile
2023-02-12,"4530627717",plan 4,mobile
2023-02-12,"4588110964",plan 4,mobile
2023-02-13,"4291541067",plan 2,mobile
2023-02-13,"4431757154",plan 4,mobile
2023-02-13,"4590913081",plan 4,mobile
2023-02-14,"4591209424",plan 4,mobile
2023-02-14,"4592617379",plan 4,mobile
2023-02-15,"4253054477",plan 2,mobile
2023-02-15,"4253075606",plan 4,mobile
2023-02-15,"4253082491",plan 4,mobile
2023-02-15,"4594540266",plan 4,mobile
2023-02-15,"4594654854",plan 4,mobile
2023-02-16,"4253089104",plan 4,mobile
2023-02-16,"4253182403",plan 2,mobile
2023-02-16,"4329171362",plan 4,mobile
2023-02-16,"4329250956",plan 6,mobile
2023-02-16,"4439040148",plan 4,mobile
2023-02-18,"4258909870",plan 4,mobile
2023-02-18,"4259557631",plan 4,mobile
2023-02-18,"4280465968",plan 2,mobile
2023-02-18,"4486314691",plan 5,mobile
2023-02-19,"4253580610",plan 2,mobile
2023-02-19,"4311433628",plan 4,mobile
2023-02-19,"4396013587",plan 2,mobile
2023-02-19,"4396090889",plan 4,mobile
2023-02-19,"4442571632",plan 4,mobile
2023-02-19,"4443101896",plan 4,mobile
2023-02-19,"4543001556",plan 4,mobile
2023-02-21,"4491006471",plan 4,mobile
2023-02-21,"4547780873",plan 4,mobile
2023-02-22,"4257609528",plan 4,mobile
2023-02-22,"4361279385",plan 4,mobile
2023-02-22,"4361361687",plan 4,mobile
2023-02-22,"4548965772",plan 5,mobile
2023-02-22,"4549489590",plan 4,mobile
2023-02-22,"4608837664",plan 4,mobile
2023-02-24,"4253071998",plan 2,mobile
2023-02-24,"4402260689",plan 4,mobile
2023-02-24,"4492759012",plan 4,mobile
2023-02-24,"4496264347",plan 4,mobile
2023-02-24,"4613175534",plan 4,mobile
2023-02-25,"4364400064",plan 4,mobile
2023-02-25,"4554505817",plan 4,mobile
2023-02-25,"4554515265",plan 4,mobile
2023-02-25,"4554867187",plan 6,mobile
2023-02-25,"4614772974",plan 4,mobile
2023-02-26,"4616531236",plan 4,mobile
2023-02-27,"4365554011",plan 4,mobile
2023-02-27,"4618277211",plan 4,mobile
2023-02-27,"4619365846",plan 4,mobile
2023-02-28,"4456646342",plan 4,mobile
2023-02-28,"4620002841",plan 4,mobile
2023-02-28,"4621212410",plan 4,mobile
2023-02-28,"4317671527",plan 4,mobile
2023-02-28,"4458726128",plan 4,mobile
2023-02-28,"4622998791",plan 4,mobile
2023-02-28,"4566768929",plan 4,mobile
2023-02-28,"4626035916",plan 4,mobile
2023-02-23,"4610316044",plan 4,mobile
2023-02-20,"4295185968",plan 2,mobile
2023-02-20,"4359241822",plan 4,mobile
2023-02-20,"4445211899",plan 6,mobile
2023-02-20,"4545837657",plan 4,mobile
2023-01-01,"4318759947",plan 4,mobile
2023-01-01,"4371699599",plan 4,mobile
2023-01-01,"4414918277",plan 4,mobile
2023-01-01,"4415144174",plan 4,mobile
2023-01-01,"4460675479",plan 4,mobile
2023-01-01,"4474432209",plan 5,mobile
2023-01-02,"4416040510",plan 4,mobile
2023-01-02,"4462157285",plan 4,mobile
2023-01-02,"4511900127",plan 4,mobile
2023-01-03,"4341530412",plan 4,mobile
2023-01-03,"4463739039",plan 5,mobile
2023-01-04,"4287626319",plan 4,mobile
2023-01-04,"4343267887",plan 4,mobile
2023-01-04,"4343498405",plan 4,mobile
2023-01-04,"4418711677",plan 4,mobile
2023-01-04,"4419190270",plan 6,mobile
2023-01-04,"4465324857",plan 5,mobile
2023-01-04,"4465860719",plan 4,mobile
2023-01-04,"4514980508",plan 4,mobile
2023-01-05,"4466846100",plan 4,mobile
2023-01-05,"4467537877",plan 4,mobile
2023-01-06,"4422561745",plan 4,mobile
2023-01-06,"4518840425",plan 4,mobile
2023-01-07,"4322445587",plan 4,mobile
2023-01-07,"4322819242",plan 2,mobile
2023-01-08,"4276872152",plan 4,mobile
2023-01-09,"4525259047",plan 4,mobile
2023-01-10,"4253790829",plan 6,mobile
2023-01-10,"4427633793",plan 4,mobile
2023-01-10,"4526141578",plan 4,mobile
2023-01-11,"4325492782",plan 4,mobile
2023-01-11,"4430903076",plan 2,mobile
2023-01-13,"4291882560",plan 4,mobile
2023-01-13,"4326637477",plan 4,mobile
2023-01-13,"4434529403",plan 2,mobile
2023-01-13,"4532150512",plan 4,mobile
2023-01-14,"4255969923",plan 4,mobile
2023-01-14,"4388576554",plan 4,mobile
2023-01-15,"4253031951",plan 2,mobile
2023-01-15,"4253058643",plan 2,mobile
2023-01-15,"4253065111",plan 4,mobile
2023-01-15,"4389500134",plan 4,mobile
2023-01-15,"4389869973",plan 4,mobile
2023-01-16,"4253185400",plan 2,mobile
2023-01-16,"4253231617",plan 2,mobile
2023-01-16,"4253232465",plan 2,mobile
2023-01-16,"4253289743",plan 4,mobile
2023-01-17,"4253347982",plan 2,mobile
2023-01-17,"4268417152",plan 6,mobile
2023-01-17,"4389834426",plan 6,mobile
2023-01-17,"4392638571",plan 4,mobile
2023-01-17,"4393195874",plan 4,mobile
2023-01-18,"4259166344",plan 4,mobile
2023-01-18,"4310465551",plan 4,mobile
2023-01-18,"4393926822",plan 4,mobile
2023-01-18,"4441807272",plan 4,mobile
2023-01-18,"4442504312",plan 6,mobile
2023-01-18,"4486355374",plan 5,mobile
2023-01-18,"4486704345",plan 4,mobile
2023-01-18,"4542305702",plan 4,mobile
2023-01-19,"4326792161",plan 4,mobile
2023-01-19,"4443375482",plan 4,mobile
2023-01-20,"4253541063",plan 4,mobile
2023-01-20,"4308055870",plan 4,mobile
2023-01-20,"4396907379",plan 4,mobile
2023-01-21,"4445908524",plan 4,mobile
2023-01-21,"4446325535",plan 4,mobile
2023-01-21,"4546889923",plan 4,mobile
2023-01-22,"4254048660",plan 4,mobile
2023-01-22,"4492354109",plan 4,mobile
2023-01-22,"4549270637",plan 4,mobile
2023-01-23,"4401071256",plan 4,mobile
2023-01-23,"4401603386",plan 4,mobile
2023-01-23,"4449064737",plan 4,mobile
2023-01-23,"4494972291",plan 4,mobile
2023-01-24,"4553738339",plan 4,mobile
2023-01-24,"4553818406",plan 4,mobile
2023-01-25,"4261296635",plan 2,mobile
2023-01-25,"4404574018",plan 4,mobile
2023-01-25,"4498009471",plan 4,mobile
2023-01-25,"4555627241",plan 4,mobile
2023-01-26,"4336529005",plan 4,mobile
2023-01-26,"4405471290",plan 4,mobile
2023-01-26,"4453531060",plan 6,mobile
2023-01-26,"4499779316",plan 4,mobile
2023-01-26,"4557238093",plan 4,mobile
2023-01-27,"4254990173",plan 4,mobile
2023-01-27,"4274025170",plan 4,mobile
2023-01-27,"4500174681",plan 4,mobile
2023-01-28,"4503092909",plan 4,mobile
2023-01-29,"4286079900",plan 6,mobile
2023-01-29,"4299756845",plan 6,mobile
2023-01-30,"4505687291",plan 5,mobile
2023-02-01,"4318759947",plan 4,mobile
2023-02-01,"4371699599",plan 4,mobile
2023-02-01,"4414918277",plan 4,mobile
2023-02-01,"4415144174",plan 4,mobile
2023-02-01,"4460675479",plan 4,mobile
2023-02-01,"4568523711",plan 4,mobile
2023-02-02,"4416040510",plan 4,mobile
2023-02-02,"4462157285",plan 4,mobile
2023-02-02,"4511900127",plan 4,mobile
2023-02-03,"4341530412",plan 4,mobile
2023-02-03,"4463739039",plan 5,mobile
2023-01-31,"4566114043",plan 4,mobile
2023-02-04,"4287626319",plan 4,mobile
2023-02-04,"4343267887",plan 4,mobile
2023-02-04,"4343498405",plan 4,mobile
2023-02-04,"4419190270",plan 6,mobile
2023-02-04,"4465324857",plan 5,mobile
2023-02-04,"4465860719",plan 4,mobile
2023-02-04,"4514980508",plan 4,mobile
2023-02-05,"4418711677",plan 4,mobile
2023-02-05,"4466846100",plan 4,mobile
2023-02-06,"4422561745",plan 4,mobile
2023-02-06,"4442504312",plan 6,mobile
2023-02-06,"4467537877",plan 4,mobile
2023-02-06,"4518840425",plan 4,mobile
2023-02-06,"4532150512",plan 4,mobile
2023-02-06,"4576508461",plan 4,mobile
2023-02-07,"4322445587",plan 4,mobile
2023-02-07,"4322819242",plan 2,mobile
2023-02-07,"4578459816",plan 4,mobile
2023-02-08,"4276872152",plan 4,mobile
2023-02-08,"4580811410",plan 4,mobile
2023-02-09,"4525259047",plan 4,mobile
2023-02-10,"4253790829",plan 6,mobile
2023-02-10,"4427633793",plan 4,mobile
2023-02-10,"4526141578",plan 4,mobile
2023-02-10,"4585035254",plan 4,mobile
2023-02-11,"4325492782",plan 4,mobile
2023-02-11,"4430903076",plan 2,mobile
2023-02-11,"4585984929",plan 4,mobile
2023-02-12,"4587528554",plan 4,mobile
2023-02-12,"4587998894",plan 5,mobile
2023-02-13,"4326637477",plan 4,mobile
2023-02-13,"4434529403",plan 2,mobile
2023-02-13,"4532150512",plan 4,mobile
2023-02-13,"4590728283",plan 4,mobile
2023-02-14,"4388576554",plan 4,mobile
2023-02-14,"4591204573",plan 5,mobile
2023-02-14,"4591866889",plan 4,mobile
2023-02-14,"4592133855",plan 4,mobile
2023-02-15,"4253031951",plan 2,mobile
2023-02-15,"4253058643",plan 2,mobile
2023-02-15,"4253065111",plan 4,mobile
2023-02-15,"4255969923",plan 4,mobile
2023-02-15,"4389500134",plan 4,mobile
2023-02-15,"4389869973",plan 4,mobile
2023-02-15,"4446325535",plan 4,mobile
2023-02-16,"4253185400",plan 2,mobile
2023-02-16,"4253231617",plan 2,mobile
2023-02-16,"4253232465",plan 2,mobile
2023-02-16,"4253289743",plan 4,mobile
2023-02-16,"4595283994",plan 4,mobile
2023-02-16,"4595414049",plan 4,mobile
2023-02-17,"4253347982",plan 2,mobile
2023-02-17,"4268417152",plan 6,mobile
2023-02-17,"4389834426",plan 6,mobile
2023-02-17,"4392638571",plan 4,mobile
2023-02-17,"4393195874",plan 4,mobile
2023-02-17,"4598620790",plan 4,mobile
2023-02-18,"4259166344",plan 4,mobile
2023-02-18,"4310465551",plan 4,mobile
2023-02-18,"4393926822",plan 4,mobile
2023-02-18,"4441807272",plan 4,mobile
2023-02-18,"4486355374",plan 5,mobile
2023-02-18,"4486704345",plan 4,mobile
2023-02-18,"4542305702",plan 4,mobile
2023-02-18,"4599866400",plan 4,mobile
2023-02-19,"4326792161",plan 4,mobile
2023-02-19,"4443375482",plan 4,mobile
2023-02-21,"4445908524",plan 4,mobile
2023-02-21,"4446325535",plan 4,mobile
2023-02-21,"4546889923",plan 4,mobile
2023-02-22,"4254048660",plan 4,mobile
2023-02-22,"4492354109",plan 4,mobile
2023-02-22,"4549270637",plan 4,mobile
2023-02-24,"4553738339",plan 4,mobile
2023-02-24,"4553818406",plan 4,mobile
2023-02-24,"4612755325",plan 5,mobile
2023-02-25,"4261296635",plan 2,mobile
2023-02-25,"4555627241",plan 4,mobile
2023-02-25,"4614472385",plan 5,mobile
2023-02-26,"4336529005",plan 4,mobile
2023-02-26,"4405471290",plan 4,mobile
2023-02-26,"4453531060",plan 6,mobile
2023-02-26,"4499779316",plan 4,mobile
2023-02-26,"4557238093",plan 4,mobile
2023-02-27,"4254990173",plan 4,mobile
2023-02-27,"4274025170",plan 4,mobile
2023-02-27,"4500174681",plan 4,mobile
2023-02-27,"4619522203",plan 4,mobile
2023-02-28,"4503092909",plan 4,mobile
2023-02-28,"4620694647",plan 4,mobile
2023-02-28,"4620781965",plan 4,mobile
2023-02-28,"4621296483",plan 4,mobile
2023-02-28,"4286079900",plan 6,mobile
2023-02-28,"4299756845",plan 6,mobile
2023-02-28,"4505687291",plan 5,mobile
2023-02-28,"4566114043",plan 4,mobile
2023-02-28,"4587528554",plan 4,mobile
2023-02-28,"4625059053",plan 4,mobile
2023-02-23,"4401071256",plan 4,mobile
2023-02-23,"4401603386",plan 4,mobile
2023-02-23,"4449064737",plan 4,mobile
2023-02-23,"4494972291",plan 4,mobile
2023-02-20,"4253541063",plan 4,mobile
2023-02-20,"4308055870",plan 4,mobile
2023-02-20,"4396907379",plan 4,mobile
2023-01-01,"4255726288",plan 4,mobile
2023-01-01,"4263814947",plan 4,mobile
2023-01-01,"4285358638",plan 4,mobile
2023-01-01,"4414845206",plan 4,mobile
2023-01-02,"4342051272",plan 4,mobile
2023-01-02,"4462637007",plan 4,mobile
2023-01-03,"4464625105",plan 4,mobile
2023-01-04,"4263804646",plan 4,mobile
2023-01-04,"4280323420",plan 4,mobile
2023-01-05,"4285953462",plan 2,mobile
2023-01-05,"4320799579",plan 4,mobile
2023-01-05,"4517451692",plan 4,mobile
2023-01-06,"4375618820",plan 4,mobile
2023-01-06,"4422902351",plan 4,mobile
2023-01-06,"4423304404",plan 4,mobile
2023-01-06,"4517986164",plan 4,mobile
2023-01-07,"4424381122",plan 2,mobile
2023-01-07,"4469687027",plan 4,mobile
2023-01-07,"4520439972",plan 4,mobile
2023-01-07,"4520964662",plan 4,mobile
2023-01-08,"4303982110",plan 4,mobile
2023-01-08,"4320920676",plan 4,mobile
2023-01-08,"4471318131",plan 4,mobile
2023-01-08,"4471661672",plan 4,mobile
2023-01-09,"4304434990",plan 4,mobile
2023-01-09,"4324231830",plan 4,mobile
2023-01-09,"4344555725",plan 2,mobile
2023-01-09,"4346287262",plan 4,mobile
2023-01-10,"4278780344",plan 4,mobile
2023-01-10,"4279013311",plan 4,mobile
2023-01-10,"4526518979",plan 4,mobile
2023-01-11,"4476542439",plan 4,mobile
2023-01-12,"4258070785",plan 4,mobile
2023-01-12,"4262451875",plan 4,mobile
2023-01-12,"4363408814",plan 4,mobile
2023-01-12,"4477812408",plan 4,mobile
2023-01-14,"4533477336",plan 4,mobile
2023-01-15,"4253064583",plan 2,mobile
2023-01-15,"4258941713",plan 4,mobile
2023-01-15,"4389453874",plan 4,mobile
2023-01-15,"4437306005",plan 4,mobile
2023-01-16,"4257696132",plan 2,mobile
2023-01-16,"4280192409",plan 4,mobile
2023-01-16,"4280369127",plan 2,mobile
2023-01-16,"4353442427",plan 4,mobile
2023-01-17,"4392516604",plan 4,mobile
2023-01-17,"4540146265",plan 4,mobile
2023-01-18,"4259689482",plan 4,mobile
2023-01-18,"4393643594",plan 4,mobile
2023-01-18,"4441728258",plan 4,mobile
2023-01-18,"4486659026",plan 5,mobile
2023-01-18,"4487073251",plan 4,mobile
2023-01-19,"4281273052",plan 4,mobile
2023-01-19,"4487824046",plan 4,mobile
2023-01-19,"4488049299",plan 4,mobile
2023-01-19,"4543379703",plan 4,mobile
2023-01-19,"4544200251",plan 4,mobile
2023-01-20,"4253524260",plan 4,mobile
2023-01-20,"4445101862",plan 6,mobile
2023-01-20,"4544935724",plan 6,mobile
2023-01-21,"4259180636",plan 2,mobile
2023-01-21,"4547144509",plan 4,mobile
2023-01-22,"4253307743",plan 4,mobile
2023-01-22,"4259151419",plan 4,mobile
2023-01-22,"4326381997",plan 4,mobile
2023-01-22,"4400373069",plan 4,mobile
2023-01-22,"4492774804",plan 4,mobile
2023-01-22,"4493199415",plan 4,mobile
2023-01-22,"4493457822",plan 4,mobile
2023-01-22,"4493594070",plan 4,mobile
2023-01-22,"4549743606",plan 5,mobile
2023-01-23,"4254095737",plan 2,mobile
2023-01-23,"4254218818",plan 2,mobile
2023-01-23,"4314004624",plan 4,mobile
2023-01-23,"4551913435",plan 5,mobile
2023-01-24,"4253588148",plan 4,mobile
2023-01-24,"4273222170",plan 4,mobile
2023-01-25,"4314397157",plan 4,mobile
2023-01-25,"4364508865",plan 4,mobile
2023-01-25,"4497603025",plan 4,mobile
2023-01-25,"4554944855",plan 4,mobile
2023-01-26,"4365960615",plan 4,mobile
2023-01-28,"4456687398",plan 4,mobile
2023-01-28,"4559671767",plan 4,mobile
2023-01-28,"4561146210",plan 4,mobile
2023-01-29,"4366205935",plan 4,mobile
2023-01-29,"4457787454",plan 4,mobile
2023-01-30,"4459774767",plan 4,mobile
2023-01-30,"4459830650",plan 4,mobile
2023-02-01,"4255726288",plan 4,mobile
2023-02-01,"4263814947",plan 4,mobile
2023-02-01,"4285358638",plan 4,mobile
2023-02-01,"4414845206",plan 4,mobile
2023-02-01,"4567551353",plan 5,mobile
2023-02-02,"4342051272",plan 4,mobile
2023-02-02,"4462637007",plan 4,mobile
2023-02-03,"4464625105",plan 4,mobile
2023-02-03,"4570907782",plan 4,mobile
2023-01-31,"4507258887",plan 4,mobile
2023-02-04,"4263804646",plan 4,mobile
2023-02-04,"4280323420",plan 4,mobile
2023-02-05,"4285953462",plan 2,mobile
2023-02-05,"4320799579",plan 4,mobile
2023-02-05,"4517451692",plan 4,mobile
2023-02-05,"4574549561",plan 4,mobile
2023-02-06,"4375618820",plan 4,mobile
2023-02-06,"4422902351",plan 4,mobile
2023-02-06,"4423304404",plan 4,mobile
2023-02-06,"4517986164",plan 4,mobile
2023-02-06,"4543379703",plan 4,mobile
2023-02-07,"4424381122",plan 2,mobile
2023-02-07,"4469687027",plan 4,mobile
2023-02-07,"4520439972",plan 4,mobile
2023-02-07,"4520964662",plan 4,mobile
2023-02-08,"4303982110",plan 4,mobile
2023-02-08,"4471318131",plan 4,mobile
2023-02-08,"4471661672",plan 4,mobile
2023-02-09,"4304434990",plan 4,mobile
2023-02-09,"4320920676",plan 4,mobile
2023-02-09,"4324231830",plan 4,mobile
2023-02-09,"4344555725",plan 2,mobile
2023-02-09,"4346287262",plan 4,mobile
2023-02-10,"4278780344",plan 4,mobile
2023-02-10,"4279013311",plan 4,mobile
2023-02-10,"4526518979",plan 4,mobile
2023-02-10,"4583501779",plan 4,mobile
2023-02-10,"4584494144",plan 6,mobile
2023-02-11,"4452956582",plan 4,mobile
2023-02-12,"4258070785",plan 4,mobile
2023-02-12,"4262451875",plan 4,mobile
2023-02-12,"4476542439",plan 4,mobile
2023-02-12,"4477812408",plan 4,mobile
2023-02-13,"4589472837",plan 4,mobile
2023-02-13,"4590929894",plan 4,mobile
2023-02-13,"4591100325",plan 5,mobile
2023-02-14,"4533477336",plan 4,mobile
2023-02-14,"4591177711",plan 4,mobile
2023-02-14,"4591178191",plan 4,mobile
2023-02-14,"4591227926",plan 4,mobile
2023-02-14,"4591868511",plan 4,mobile
2023-02-14,"4592476944",plan 4,mobile
2023-02-15,"4253064583",plan 2,mobile
2023-02-15,"4258941713",plan 4,mobile
2023-02-15,"4389453874",plan 4,mobile
2023-02-15,"4437306005",plan 4,mobile
2023-02-16,"4257696132",plan 2,mobile
2023-02-16,"4280192409",plan 4,mobile
2023-02-16,"4280369127",plan 2,mobile
2023-02-17,"4353442427",plan 4,mobile
2023-02-17,"4392516604",plan 4,mobile
2023-02-17,"4526518979",plan 4,mobile
2023-02-17,"4598406584",plan 4,mobile
2023-02-18,"4259689482",plan 4,mobile
2023-02-18,"4393643594",plan 4,mobile
2023-02-18,"4441728258",plan 4,mobile
2023-02-18,"4487073251",plan 4,mobile
2023-02-19,"4281273052",plan 4,mobile
2023-02-19,"4487824046",plan 4,mobile
2023-02-19,"4488049299",plan 4,mobile
2023-02-19,"4543379703",plan 4,mobile
2023-02-19,"4544200251",plan 4,mobile
2023-02-21,"4259180636",plan 2,mobile
2023-02-21,"4606597104",plan 4,mobile
2023-02-22,"4253307743",plan 4,mobile
2023-02-22,"4259151419",plan 4,mobile
2023-02-22,"4326381997",plan 4,mobile
2023-02-22,"4400373069",plan 4,mobile
2023-02-22,"4492774804",plan 4,mobile
2023-02-22,"4493199415",plan 4,mobile
2023-02-22,"4493457822",plan 4,mobile
2023-02-22,"4493594070",plan 4,mobile
2023-02-24,"4273222170",plan 4,mobile
2023-02-24,"4611512984",plan 4,mobile
2023-02-25,"4314397157",plan 4,mobile
2023-02-25,"4364508865",plan 4,mobile
2023-02-25,"4497603025",plan 4,mobile
2023-02-25,"4554944855",plan 4,mobile
2023-02-25,"4611512984",plan 4,mobile
2023-02-25,"4614539536",plan 4,mobile
